row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
255,2025-10-23T08:00:18.854419,HotStuff,9,60.43,639.02,178518.26,0.1915,240,13.53,0.7765,
256,2025-10-23T08:01:18.854419,PoW,4,315.9,1.0,6379.56,0.0952,234,3.66,0.4386,
257,2025-10-23T08:01:18.854419,PoS,3,127.25,1.0,260.42,0.1749,234,3.66,0.4504,
258,2025-10-23T08:01:18.854419,Raft,13,45.07,1071.84,408526.29,0.1131,234,3.66,0.5556,
259,2025-10-23T08:01:18.854419,PBFT,4,152.04,383.62,221788.72,0.1526,234,3.66,0.7944,
260,2025-10-23T08:01:18.854419,HotStuff,9,17.55,3834.48,1526339.81,0.1099,234,3.66,0.7772,
261,2025-10-23T08:02:18.854419,PoW,4,156.83,1.0,5291.48,0.274,162,23.0,0.4174,
262,2025-10-23T08:02:18.854419,PoS,3,116.12,255.12,66752.69,0.3401,162,23.0,0.4706,
263,2025-10-23T08:02:18.854419,Raft,13,81.21,1.0,420.68,0.2778,162,23.0,0.6157,
264,2025-10-23T08:02:18.854419,PBFT,5,85.67,417.59,246649.1,0.3153,162,23.0,0.7857,
265,2025-10-23T08:02:18.854419,HotStuff,9,152.75,1.0,485.67,0.248,162,23.0,0.8032,
266,2025-10-23T08:03:18.854419,PoW,5,142.92,1.0,5049.73,0.115,272,9.01,0.4335,
267,2025-10-23T08:03:18.854419,PoS,3,119.71,1.0,308.8,0.2316,272,9.01,0.4326,
268,2025-10-23T08:03:18.854419,Raft,13,130.49,1.0,331.41,0.1695,272,9.01,0.6355,
269,2025-10-23T08:03:18.854419,PBFT,5,73.63,1.0,681.27,0.16,272,9.01,0.7664,
270,2025-10-23T08:03:18.854419,HotStuff,9,104.34,2194.83,1171166.06,0.1202,272,9.01,0.7668,
271,2025-10-23T08:04:18.854419,PoW,5,368.06,1.0,5557.8,0.093,214,1.22,0.3777,
272,2025-10-23T08:04:18.854419,PoS,3,153.33,1.0,329.79,0.1205,214,1.22,0.4282,
273,2025-10-23T08:04:18.854419,Raft,13,96.91,1.0,457.56,0.1115,214,1.22,0.5601,
274,2025-10-23T08:04:18.854419,PBFT,5,116.82,271.43,163080.79,0.1708,214,1.22,0.7341,
275,2025-10-23T08:04:18.854419,HotStuff,8,63.78,3932.49,1804051.03,0.1049,214,1.22,0.762,
276,2025-10-23T08:05:18.854419,PoW,6,382.9,41.18,368284.56,0.2558,220,26.93,0.4287,
277,2025-10-23T08:05:18.854419,PoS,3,148.12,272.0,82690.09,0.3136,220,26.93,0.4703,
278,2025-10-23T08:05:18.854419,Raft,12,102.44,43.45,9395.28,0.3332,220,26.93,0.6555,
279,2025-10-23T08:05:18.854419,PBFT,5,202.14,98.43,69944.18,0.3653,220,26.93,0.8031,
280,2025-10-23T08:05:18.854419,HotStuff,9,5.0,1.0,473.0,0.3103,220,26.93,0.8194,
281,2025-10-23T08:06:18.854419,PoW,6,508.05,1.0,5363.64,0.201,250,20.49,0.4132,
282,2025-10-23T08:06:18.854419,PoS,3,73.19,1.0,222.7,0.2616,250,20.49,0.4932,
283,2025-10-23T08:06:18.854419,Raft,13,67.18,606.64,262004.34,0.2567,250,20.49,0.6005,
284,2025-10-23T08:06:18.854419,PBFT,6,152.83,1.0,675.04,0.3046,250,20.49,0.7862,
285,2025-10-23T08:06:18.854419,HotStuff,8,59.77,1837.7,432672.64,0.2128,250,20.49,0.7708,
286,2025-10-23T08:07:18.854419,PoW,6,234.56,25.65,179305.85,0.2187,227,21.74,0.4356,
287,2025-10-23T08:07:18.854419,PoS,4,214.74,1.0,316.65,0.3103,227,21.74,0.5093,
288,2025-10-23T08:07:18.854419,Raft,13,32.89,1684.82,611101.38,0.2818,227,21.74,0.6034,
289,2025-10-23T08:07:18.854419,PBFT,7,272.85,33.94,18146.06,0.3254,227,21.74,0.8018,
290,2025-10-23T08:07:18.854419,HotStuff,8,116.35,1124.54,456078.29,0.255,227,21.74,0.7845,
291,2025-10-23T08:08:18.854419,PoW,5,272.55,101.6,618336.52,0.1522,226,12.39,0.4261,
292,2025-10-23T08:08:18.854419,PoS,4,139.44,1.0,228.72,0.2178,226,12.39,0.4362,
293,2025-10-23T08:08:18.854419,Raft,12,108.81,1.0,353.11,0.2006,226,12.39,0.6202,
294,2025-10-23T08:08:18.854419,PBFT,7,207.0,448.15,265361.1,0.2528,226,12.39,0.7769,
295,2025-10-23T08:08:18.854419,HotStuff,8,141.27,1.0,464.87,0.1753,226,12.39,0.7969,
296,2025-10-23T08:09:18.854419,PoW,5,278.15,101.53,751237.26,0.1399,190,10.39,0.4091,
297,2025-10-23T08:09:18.854419,PoS,4,106.66,129.25,38988.61,0.178,190,10.39,0.4477,
298,2025-10-23T08:09:18.854419,Raft,11,58.95,1242.18,447767.05,0.1765,190,10.39,0.5787,
299,2025-10-23T08:09:18.854419,PBFT,8,97.01,1521.41,747263.82,0.2328,190,10.39,0.7788,
300,2025-10-23T08:09:18.854419,HotStuff,8,92.27,209.78,72590.25,0.1601,190,10.39,0.739,
301,2025-10-23T08:10:18.854419,PoW,5,379.07,46.81,413846.22,0.4314,235,44.78,0.4838,
302,2025-10-23T08:10:18.854419,PoS,5,148.44,327.38,91144.82,0.4977,235,44.78,0.5547,
303,2025-10-23T08:10:18.854419,Raft,11,36.55,1.0,282.77,0.5068,235,44.78,0.7077,
304,2025-10-23T08:10:18.854419,PBFT,8,80.89,663.71,296043.6,0.5357,235,44.78,0.8755,
305,2025-10-23T08:10:18.854419,HotStuff,8,48.97,1.0,474.21,0.4066,235,44.78,0.8407,
306,2025-10-23T08:11:18.854419,PoW,5,227.85,1.0,8942.1,0.1003,202,3.83,0.3715,
307,2025-10-23T08:11:18.854419,PoS,5,118.53,1067.16,463458.83,0.1563,202,3.83,0.4625,
308,2025-10-23T08:11:18.854419,Raft,12,87.3,333.46,118812.6,0.1043,202,3.83,0.5676,
309,2025-10-23T08:11:18.854419,PBFT,7,121.97,606.44,403564.26,0.1876,202,3.83,0.7117,
310,2025-10-23T08:11:18.854419,HotStuff,8,54.45,2172.23,573951.6,0.1025,202,3.83,0.7174,
311,2025-10-23T08:12:18.854419,PoW,6,256.27,66.09,547004.07,0.0883,212,2.77,0.3988,
312,2025-10-23T08:12:18.854419,PoS,5,166.76,1.0,379.11,0.1562,212,2.77,0.4451,
313,2025-10-23T08:12:18.854419,Raft,11,87.07,754.93,304282.96,0.1133,212,2.77,0.5668,
314,2025-10-23T08:12:18.854419,PBFT,7,208.0,192.06,174463.24,0.166,212,2.77,0.771,
315,2025-10-23T08:12:18.854419,HotStuff,9,42.06,3361.14,1119238.04,0.0858,212,2.77,0.7225,
316,2025-10-23T08:13:18.854419,PoW,7,376.63,1.0,9941.9,0.212,219,21.08,0.4545,
317,2025-10-23T08:13:18.854419,PoS,5,94.31,226.94,50136.71,0.3006,219,21.08,0.455,
318,2025-10-23T08:13:18.854419,Raft,12,73.39,1257.21,453238.61,0.2547,219,21.08,0.6319,
319,2025-10-23T08:13:18.854419,PBFT,7,196.51,1.0,613.8,0.3106,219,21.08,0.7917,
320,2025-10-23T08:13:18.854419,HotStuff,9,102.99,1.0,467.99,0.2547,219,21.08,0.7595,
321,2025-10-23T08:14:18.854419,PoW,7,246.07,12.62,125058.98,0.1576,253,9.19,0.4016,
322,2025-10-23T08:14:18.854419,PoS,5,180.34,284.73,134408.65,0.1985,253,9.19,0.471,
323,2025-10-23T08:14:18.854419,Raft,12,79.74,1.0,295.66,0.1835,253,9.19,0.5777,
324,2025-10-23T08:14:18.854419,PBFT,7,194.59,362.9,222614.89,0.2526,253,9.19,0.7763,
325,2025-10-23T08:14:18.854419,HotStuff,8,51.6,3394.88,1881226.0,0.1412,253,9.19,0.7533,
326,2025-10-23T08:15:18.854419,PoW,7,442.98,97.04,775136.79,0.282,268,25.28,0.4853,
327,2025-10-23T08:15:18.854419,PoS,5,164.18,160.13,24030.52,0.327,268,25.28,0.4687,
328,2025-10-23T08:15:18.854419,Raft,12,85.58,2530.17,709744.82,0.3007,268,25.28,0.6348,
329,2025-10-23T08:15:18.854419,PBFT,7,197.45,1.0,682.67,0.3601,268,25.28,0.809,
330,2025-10-23T08:15:18.854419,HotStuff,9,100.67,369.21,138370.2,0.2737,268,25.28,0.7908,
331,2025-10-23T08:16:18.854419,PoW,7,304.74,1.0,8546.07,0.255,226,23.23,0.4387,
332,2025-10-23T08:16:18.854419,PoS,5,70.51,1.0,235.91,0.2967,226,23.23,0.4778,
333,2025-10-23T08:16:18.854419,Raft,13,88.89,1.0,296.52,0.2973,226,23.23,0.5987,
334,2025-10-23T08:16:18.854419,PBFT,7,160.46,221.69,143054.93,0.3239,226,23.23,0.7669,
335,2025-10-23T08:16:18.854419,HotStuff,9,68.02,1836.98,725832.23,0.2951,226,23.23,0.7973,
336,2025-10-23T08:17:18.854419,PoW,7,451.48,25.53,214448.0,0.159,286,12.21,0.4068,
337,2025-10-23T08:17:18.854419,PoS,5,156.87,582.66,209440.92,0.1836,286,12.21,0.4338,
338,2025-10-23T08:17:18.854419,Raft,13,126.13,101.58,49848.23,0.2421,286,12.21,0.6266,
339,2025-10-23T08:17:18.854419,PBFT,7,200.54,613.23,385056.73,0.2259,286,12.21,0.7682,
340,2025-10-23T08:17:18.854419,HotStuff,9,52.49,1.0,334.25,0.2015,286,12.21,0.7774,
341,2025-10-23T08:18:18.854419,PoW,7,507.69,1.0,6850.28,0.1043,210,3.46,0.3971,
342,2025-10-23T08:18:18.854419,PoS,5,87.1,386.77,108840.42,0.1059,210,3.46,0.4021,
343,2025-10-23T08:18:18.854419,Raft,14,67.93,1.0,341.71,0.0829,210,3.46,0.5245,
344,2025-10-23T08:18:18.854419,PBFT,6,136.34,1.0,659.5,0.16,210,3.46,0.7576,
345,2025-10-23T08:18:18.854419,HotStuff,8,59.63,1580.06,949106.07,0.0722,210,3.46,0.7681,
346,2025-10-23T08:19:18.854419,PoW,7,357.09,1.0,6153.26,0.0955,223,4.31,0.3807,
347,2025-10-23T08:19:18.854419,PoS,6,132.22,1.0,291.8,0.1682,223,4.31,0.472,
348,2025-10-23T08:19:18.854419,Raft,14,79.81,573.35,172876.85,0.1306,223,4.31,0.5825,
349,2025-10-23T08:19:18.854419,PBFT,7,192.71,79.72,70906.39,0.1919,223,4.31,0.753,
350,2025-10-23T08:19:18.854419,HotStuff,8,51.97,1867.32,662318.47,0.0871,223,4.31,0.7329,
351,2025-10-23T08:20:18.854419,PoW,6,438.96,21.4,133379.82,0.119,261,7.0,0.3853,
352,2025-10-23T08:20:18.854419,PoS,6,211.51,336.58,100153.8,0.1946,261,7.0,0.4459,
353,2025-10-23T08:20:18.854419,Raft,14,106.08,1.0,271.23,0.1804,261,7.0,0.6012,
354,2025-10-23T08:20:18.854419,PBFT,7,210.12,1.0,472.83,0.1686,261,7.0,0.8025,
355,2025-10-23T08:20:18.854419,HotStuff,7,111.19,1953.97,883991.07,0.1437,261,7.0,0.7908,
356,2025-10-23T08:21:18.854419,PoW,6,152.35,7.99,59426.75,0.1305,254,4.33,0.432,
357,2025-10-23T08:21:18.854419,PoS,5,139.68,1.0,294.65,0.1613,254,4.33,0.4361,
358,2025-10-23T08:21:18.854419,Raft,13,9.8,1.0,315.64,0.1444,254,4.33,0.5632,
359,2025-10-23T08:21:18.854419,PBFT,7,264.85,84.55,40401.2,0.163,254,4.33,0.7805,
360,2025-10-23T08:21:18.854419,HotStuff,6,5.0,1.0,465.44,0.1106,254,4.33,0.7771,node_leave
361,2025-10-23T08:22:18.854419,PoW,5,347.78,1.0,3701.3,0.1221,176,5.83,0.3822,
362,2025-10-23T08:22:18.854419,PoS,5,136.13,21.16,5228.66,0.1788,176,5.83,0.432,
363,2025-10-23T08:22:18.854419,Raft,13,58.73,1135.36,430375.31,0.1551,176,5.83,0.6057,
364,2025-10-23T08:22:18.854419,PBFT,8,75.91,19.18,15513.69,0.1755,176,5.83,0.7519,
365,2025-10-23T08:22:18.854419,HotStuff,6,22.99,784.35,284786.82,0.101,176,5.83,0.7419,
366,2025-10-23T08:23:18.854419,PoW,5,389.12,1.0,9148.98,0.066,285,1.0,0.4432,
367,2025-10-23T08:23:18.854419,PoS,4,176.92,195.07,73386.67,0.0887,285,1.0,0.4013,
368,2025-10-23T08:23:18.854419,Raft,12,74.14,332.74,66402.99,0.0716,285,1.0,0.5937,
369,2025-10-23T08:23:18.854419,PBFT,8,196.88,1.0,833.72,0.1454,285,1.0,0.7722,
370,2025-10-23T08:23:18.854419,HotStuff,7,58.4,2851.23,995098.21,0.0685,285,1.0,0.759,
371,2025-10-23T08:24:18.854419,PoW,6,217.02,1.0,8856.91,0.2704,246,28.05,0.4452,
372,2025-10-23T08:24:18.854419,PoS,3,185.95,1.0,308.18,0.3416,246,28.05,0.5065,
373,2025-10-23T08:24:18.854419,Raft,11,30.26,442.5,131100.92,0.2898,246,28.05,0.666,
374,2025-10-23T08:24:18.854419,PBFT,8,202.04,474.4,342523.12,0.3813,246,28.05,0.781,
375,2025-10-23T08:24:18.854419,HotStuff,7,65.03,1003.26,322648.79,0.2966,246,28.05,0.7902,
376,2025-10-23T08:25:18.854419,PoW,6,7.48,1.0,6114.98,0.1358,257,5.54,0.4284,
377,2025-10-23T08:25:18.854419,PoS,3,105.76,1.0,191.05,0.1565,257,5.54,0.4415,
378,2025-10-23T08:25:18.854419,Raft,12,68.28,1.0,248.82,0.1243,257,5.54,0.5736,
379,2025-10-23T08:25:18.854419,PBFT,9,79.11,636.83,541010.42,0.1622,257,5.54,0.7535,
380,2025-10-23T08:25:18.854419,HotStuff,7,59.3,1.0,543.85,0.1198,257,5.54,0.7716,
381,2025-10-23T08:26:18.854419,PoW,6,164.47,53.64,413916.99,0.142,301,9.26,0.4413,
382,2025-10-23T08:26:18.854419,PoS,4,161.14,1.0,270.49,0.2121,301,9.26,0.4729,
383,2025-10-23T08:26:18.854419,Raft,12,102.48,2384.94,964673.95,0.141,301,9.26,0.592,
384,2025-10-23T08:26:18.854419,PBFT,9,155.56,1.0,904.98,0.2198,301,9.26,0.7664,
385,2025-10-23T08:26:18.854419,HotStuff,6,55.77,1374.23,406485.67,0.1356,301,9.26,0.8091,
386,2025-10-23T08:27:18.854419,PoW,6,445.9,17.75,176199.72,0.0624,194,2.84,0.4087,
387,2025-10-23T08:27:18.854419,PoS,5,131.44,297.94,82529.47,0.1548,194,2.84,0.4312,
388,2025-10-23T08:27:18.854419,Raft,12,101.23,783.04,191780.22,0.1465,194,2.84,0.6115,
389,2025-10-23T08:27:18.854419,PBFT,8,169.29,1.0,875.31,0.1452,194,2.84,0.7348,
390,2025-10-23T08:27:18.854419,HotStuff,7,86.4,66.84,33470.54,0.0897,194,2.84,0.7628,
391,2025-10-23T08:28:18.854419,PoW,5,365.24,1.0,4740.22,0.0584,268,2.01,0.4312,
392,2025-10-23T08:28:18.854419,PoS,4,117.28,1.0,308.47,0.1617,268,2.01,0.4489,
393,2025-10-23T08:28:18.854419,Raft,11,27.21,2135.89,551949.89,0.1229,268,2.01,0.5717,
394,2025-10-23T08:28:18.854419,PBFT,7,196.42,546.13,404512.54,0.1913,268,2.01,0.771,
395,2025-10-23T08:28:18.854419,HotStuff,6,34.39,3011.47,1112621.91,0.0998,268,2.01,0.7339,
396,2025-10-23T08:29:18.854419,PoW,5,363.63,1.0,9855.85,0.3225,266,34.8,0.4682,
397,2025-10-23T08:29:18.854419,PoS,4,93.51,428.21,177087.38,0.4264,266,34.8,0.4943,
398,2025-10-23T08:29:18.854419,Raft,11,31.76,1012.74,339863.38,0.3579,266,34.8,0.6852,
399,2025-10-23T08:29:18.854419,PBFT,8,137.51,22.09,16586.61,0.408,266,34.8,0.8288,
400,2025-10-23T08:29:18.854419,HotStuff,6,89.36,1.0,326.07,0.3587,266,34.8,0.8112,
401,2025-10-23T08:30:18.854419,PoW,6,124.91,1.0,7310.81,0.2614,198,25.31,0.4507,
402,2025-10-23T08:30:18.854419,PoS,4,110.56,695.71,127129.46,0.3169,198,25.31,0.4554,
403,2025-10-23T08:30:18.854419,Raft,10,73.76,2683.16,885671.88,0.3246,198,25.31,0.6257,
404,2025-10-23T08:30:18.854419,PBFT,8,126.86,508.88,250447.5,0.341,198,25.31,0.8004,
405,2025-10-23T08:30:18.854419,HotStuff,6,122.95,1008.62,555968.97,0.2872,198,25.31,0.8072,
406,2025-10-23T08:31:18.854419,PoW,7,400.39,44.99,416913.5,0.0705,239,1.48,0.3909,
407,2025-10-23T08:31:18.854419,PoS,4,209.11,1.0,356.27,0.106,239,1.48,0.409,
408,2025-10-23T08:31:18.854419,Raft,11,53.7,846.1,185075.67,0.1169,239,1.48,0.6106,
409,2025-10-23T08:31:18.854419,PBFT,7,229.88,295.86,211023.83,0.1973,239,1.48,0.7848,
410,2025-10-23T08:31:18.854419,HotStuff,6,79.04,1.0,378.82,0.0994,239,1.48,0.7794,
411,2025-10-23T08:32:18.854419,PoW,7,354.17,1.0,6780.44,0.1929,254,17.12,0.4275,network_partition
412,2025-10-23T08:32:18.854419,PoS,4,23.65,567.03,154745.44,0.2908,254,17.12,0.516,
413,2025-10-23T08:32:18.854419,Raft,11,87.49,503.7,141957.29,0.2278,254,17.12,0.6148,congestion_event
414,2025-10-23T08:32:18.854419,PBFT,8,187.64,144.44,79673.83,0.2965,254,17.12,0.7576,
415,2025-10-23T08:32:18.854419,HotStuff,5,123.04,1.0,343.46,0.1964,254,17.12,0.7694,
416,2025-10-23T08:33:18.854419,PoW,7,249.47,1.0,8768.04,0.153,279,9.97,0.4704,
417,2025-10-23T08:33:18.854419,PoS,5,179.46,73.18,26731.3,0.2007,279,9.97,0.457,
418,2025-10-23T08:33:18.854419,Raft,11,45.38,719.18,227591.45,0.2042,279,9.97,0.5995,
419,2025-10-23T08:33:18.854419,PBFT,9,331.03,283.91,183833.26,0.2454,279,9.97,0.7451,
420,2025-10-23T08:33:18.854419,HotStuff,5,63.59,1.0,297.27,0.1575,279,9.97,0.8144,
421,2025-10-23T08:34:18.854419,PoW,8,570.86,5.45,75144.68,0.1978,178,15.77,0.4087,
422,2025-10-23T08:34:18.854419,PoS,5,125.64,290.44,97092.3,0.2737,178,15.77,0.464,
423,2025-10-23T08:34:18.854419,Raft,12,105.69,1.0,244.98,0.2331,178,15.77,0.6558,
424,2025-10-23T08:34:18.854419,PBFT,10,52.26,506.09,326912.29,0.2708,178,15.77,0.7617,
425,2025-10-23T08:34:18.854419,HotStuff,5,5.8,1585.99,673677.25,0.2096,178,15.77,0.7866,
426,2025-10-23T08:35:18.854419,PoW,7,408.74,1.0,6592.02,0.199,225,19.68,0.4134,
427,2025-10-23T08:35:18.854419,PoS,5,243.93,678.31,191889.73,0.2635,225,19.68,0.4457,
428,2025-10-23T08:35:18.854419,Raft,12,106.36,1594.64,626316.46,0.2826,225,19.68,0.6527,
429,2025-10-23T08:35:18.854419,PBFT,10,136.02,316.9,191951.84,0.3384,225,19.68,0.8065,
430,2025-10-23T08:35:18.854419,HotStuff,5,85.99,1.0,259.45,0.2357,225,19.68,0.7879,
431,2025-10-23T08:36:18.854419,PoW,8,479.29,1.0,11432.34,0.09,228,5.94,0.4096,
432,2025-10-23T08:36:18.854419,PoS,4,44.53,826.81,219285.31,0.1366,228,5.94,0.4139,
433,2025-10-23T08:36:18.854419,Raft,11,82.09,107.66,35859.45,0.1407,228,5.94,0.5952,
434,2025-10-23T08:36:18.854419,PBFT,10,201.05,1.0,622.69,0.1713,228,5.94,0.7347,
435,2025-10-23T08:36:18.854419,HotStuff,5,78.56,1213.98,513415.48,0.1391,228,5.94,0.7408,
436,2025-10-23T08:37:18.854419,PoW,8,366.46,25.54,192188.53,0.118,238,5.46,0.4193,
437,2025-10-23T08:37:18.854419,PoS,4,169.89,366.97,109859.36,0.1843,238,5.46,0.4603,
438,2025-10-23T08:37:18.854419,Raft,12,48.59,311.76,97140.91,0.1675,238,5.46,0.5962,
439,2025-10-23T08:37:18.854419,PBFT,10,111.03,266.33,198488.5,0.2334,238,5.46,0.7829,
440,2025-10-23T08:37:18.854419,HotStuff,5,110.3,945.76,480140.99,0.1436,238,5.46,0.7544,
441,2025-10-23T08:38:18.854419,PoW,9,515.77,69.7,472106.07,0.1054,217,4.99,0.4112,
442,2025-10-23T08:38:18.854419,PoS,4,119.17,281.08,53779.77,0.1655,217,4.99,0.3904,
443,2025-10-23T08:38:18.854419,Raft,12,101.48,4422.62,1317809.49,0.1598,217,4.99,0.6254,
444,2025-10-23T08:38:18.854419,PBFT,10,52.84,1.0,855.43,0.1559,217,4.99,0.7039,
445,2025-10-23T08:38:18.854419,HotStuff,5,87.49,1.0,430.78,0.1147,217,4.99,0.7446,
446,2025-10-23T08:39:18.854419,PoW,9,307.56,38.08,267207.21,0.1784,223,20.22,0.4317,
447,2025-10-23T08:39:18.854419,PoS,5,184.2,1.0,375.11,0.2679,223,20.22,0.4256,
448,2025-10-23T08:39:18.854419,Raft,12,97.12,678.7,223702.29,0.2455,223,20.22,0.6347,
449,2025-10-23T08:39:18.854419,PBFT,11,232.9,1.0,794.14,0.3218,223,20.22,0.7912,
450,2025-10-23T08:39:18.854419,HotStuff,5,33.44,1.0,208.22,0.1997,223,20.22,0.7728,
451,2025-10-23T08:40:18.854419,PoW,9,248.61,49.17,431804.47,0.1105,230,4.9,0.4352,
452,2025-10-23T08:40:18.854419,PoS,6,165.14,249.39,78388.92,0.1559,230,4.9,0.437,
453,2025-10-23T08:40:18.854419,Raft,11,32.93,1.0,236.22,0.1213,230,4.9,0.5927,
454,2025-10-23T08:40:18.854419,PBFT,10,190.19,467.31,301407.02,0.1621,230,4.9,0.7566,
455,2025-10-23T08:40:18.854419,HotStuff,5,7.0,1.0,309.97,0.1151,230,4.9,0.7559,
456,2025-10-23T08:41:18.854419,PoW,10,333.94,1.0,11769.5,0.0881,233,2.74,0.3925,
457,2025-10-23T08:41:18.854419,PoS,6,176.76,1.0,414.19,0.1225,233,2.74,0.4172,
458,2025-10-23T08:41:18.854419,Raft,11,46.95,1341.69,562774.92,0.1437,233,2.74,0.5805,
459,2025-10-23T08:41:18.854419,PBFT,9,173.63,1.0,774.13,0.1546,233,2.74,0.75,
460,2025-10-23T08:41:18.854419,HotStuff,4,25.54,1.0,305.51,0.1062,233,2.74,0.7441,
461,2025-10-23T08:42:18.854419,PoW,10,472.31,23.83,159681.68,0.1309,223,10.93,0.3843,
462,2025-10-23T08:42:18.854419,PoS,7,122.51,599.51,136402.72,0.2134,223,10.93,0.4521,
463,2025-10-23T08:42:18.854419,Raft,11,9.77,312.75,54878.09,0.1903,223,10.93,0.6187,
464,2025-10-23T08:42:18.854419,PBFT,9,259.27,1.0,722.81,0.2553,223,10.93,0.7954,
465,2025-10-23T08:42:18.854419,HotStuff,3,78.35,1.0,431.98,0.1992,223,10.93,0.7679,
466,2025-10-23T08:43:18.854419,PoW,9,485.34,1.0,9961.35,0.197,274,21.1,0.442,
467,2025-10-23T08:43:18.854419,PoS,7,153.91,569.24,264831.0,0.2819,274,21.1,0.4471,
468,2025-10-23T08:43:18.854419,Raft,10,60.36,1357.54,314428.82,0.2822,274,21.1,0.67,
469,2025-10-23T08:43:18.854419,PBFT,10,297.04,162.96,126774.69,0.3018,274,21.1,0.7899,
470,2025-10-23T08:43:18.854419,HotStuff,3,88.96,1.0,340.05,0.2561,274,21.1,0.8102,
471,2025-10-23T08:44:18.854419,PoW,10,475.36,145.13,1118369.62,0.2085,226,19.19,0.4329,
472,2025-10-23T08:44:18.854419,PoS,8,211.99,1.0,369.24,0.2613,226,19.19,0.4709,
473,2025-10-23T08:44:18.854419,Raft,9,55.65,2424.94,582097.61,0.2604,226,19.19,0.6251,
474,2025-10-23T08:44:18.854419,PBFT,10,237.68,389.88,284223.48,0.3207,226,19.19,0.8342,
475,2025-10-23T08:44:18.854419,HotStuff,4,155.07,441.62,169526.75,0.2679,226,19.19,0.7801,
476,2025-10-23T08:45:18.854419,PoW,9,139.06,1.0,5061.89,0.1525,184,7.07,0.4198,
477,2025-10-23T08:45:18.854419,PoS,9,109.42,219.06,59279.66,0.1225,184,7.07,0.4009,
478,2025-10-23T08:45:18.854419,Raft,9,57.99,320.29,75460.21,0.155,184,7.07,0.5717,
479,2025-10-23T08:45:18.854419,PBFT,10,168.58,1.0,861.32,0.1595,184,7.07,0.7603,
480,2025-10-23T08:45:18.854419,HotStuff,4,37.81,1.0,510.69,0.1556,184,7.07,0.7252,
481,2025-10-23T08:46:18.854419,PoW,10,305.3,54.29,468108.21,0.3823,200,42.59,0.5,
482,2025-10-23T08:46:18.854419,PoS,10,77.74,732.15,374997.38,0.4586,200,42.59,0.5254,
483,2025-10-23T08:46:18.854419,Raft,10,49.38,829.83,200126.68,0.4699,200,42.59,0.69,
484,2025-10-23T08:46:18.854419,PBFT,10,278.05,455.68,293804.3,0.4609,200,42.59,0.8256,
485,2025-10-23T08:46:18.854419,HotStuff,4,71.94,1.0,380.19,0.3799,200,42.59,0.8211,
486,2025-10-23T08:47:18.854419,PoW,10,341.71,1.0,9751.48,0.1144,222,1.7,0.3705,
487,2025-10-23T08:47:18.854419,PoS,10,234.35,610.58,266386.39,0.1116,222,1.7,0.4463,
488,2025-10-23T08:47:18.854419,Raft,10,67.7,1515.53,470871.56,0.1109,222,1.7,0.5791,
489,2025-10-23T08:47:18.854419,PBFT,9,71.51,840.5,603590.88,0.1477,222,1.7,0.7758,node_join
490,2025-10-23T08:47:18.854419,HotStuff,3,57.5,1376.47,554739.45,0.1294,222,1.7,0.7458,
491,2025-10-23T08:48:18.854419,PoW,9,327.61,1.0,10767.54,0.2817,228,28.35,0.4382,
492,2025-10-23T08:48:18.854419,PoS,10,134.8,1.0,348.91,0.3682,228,28.35,0.5215,
493,2025-10-23T08:48:18.854419,Raft,11,64.35,305.26,107709.24,0.3392,228,28.35,0.6801,
494,2025-10-23T08:48:18.854419,PBFT,9,232.7,1.0,746.83,0.3565,228,28.35,0.8174,
495,2025-10-23T08:48:18.854419,HotStuff,3,71.09,337.35,138620.79,0.311,228,28.35,0.7993,
496,2025-10-23T08:49:18.854419,PoW,8,386.22,1.0,8365.3,0.0757,216,1.26,0.391,
497,2025-10-23T08:49:18.854419,PoS,11,218.67,1.0,314.82,0.1266,216,1.26,0.431,network_partition
498,2025-10-23T08:49:18.854419,Raft,12,76.1,2387.42,749680.74,0.0932,216,1.26,0.5595,
499,2025-10-23T08:49:18.854419,PBFT,8,157.13,1058.58,680219.97,0.158,216,1.26,0.7559,
500,2025-10-23T08:49:18.854419,HotStuff,3,75.84,1.0,372.57,0.038,216,1.26,0.736,
501,2025-10-23T08:50:18.854419,PoW,7,240.7,21.21,149894.23,0.1743,243,16.35,0.4084,
502,2025-10-23T08:50:18.854419,PoS,12,158.47,638.23,261647.89,0.288,243,16.35,0.4654,
503,2025-10-23T08:50:18.854419,Raft,12,66.3,1.0,340.09,0.2034,243,16.35,0.62,
504,2025-10-23T08:50:18.854419,PBFT,6,316.92,169.26,92415.31,0.2586,243,16.35,0.7963,
505,2025-10-23T08:50:18.854419,HotStuff,3,5.0,1826.88,819902.63,0.1748,243,16.35,0.7889,
506,2025-10-23T08:51:18.854419,PoW,7,353.04,23.8,216860.56,0.1668,218,10.48,0.4279,
507,2025-10-23T08:51:18.854419,PoS,12,177.55,385.26,138989.95,0.202,218,10.48,0.4264,
508,2025-10-23T08:51:18.854419,Raft,13,103.32,1256.76,413353.8,0.1897,218,10.48,0.5606,
509,2025-10-23T08:51:18.854419,PBFT,6,105.92,72.95,34199.09,0.1834,218,10.48,0.7566,
510,2025-10-23T08:51:18.854419,HotStuff,4,35.24,231.9,105389.94,0.1872,218,10.48,0.7892,
